BRANCH_ID,Account_No,Cutomer_ID,Started_Year,Started_Month,Current Credit Balance
CC26041,ACC475777489,EQKDZD3C,2017,8,111245
CC26042,ACC47583216,5J6CWXID,2013,7,396834
CC26043,ACC475846666,HTPEDQSS,2014,1,435043
CC26044,ACC475877278,KOQZPBRG,2015,10,71117
CC26045,ACC475950098,68YMLUWN,2016,10,198265
CC26046,ACC4759580,5IDZIETK,2017,10,132829
CC26047,ACC476008902,MF2EL834,2013,10,556510
CC26048,ACC476012163,37SVTB53,2014,10,646798
CC26049,ACC476072336,GJCLQMQN,2015,10,467096
CC26050,ACC47607536,Q9P7AEM2,2016,6,255322
CC26051,ACC476093741,HZX4KDQF,2017,4,90516
CC26052,ACC476155573,KHUG3N9F,2013,1,436164
CC26053,ACC476161150,SYKSP8DU,2014,10,638058
CC26054,ACC476200036,EJUUMXUC,2015,4,25973
CC26055,ACC476203137,HEV5PUWZ,2016,1,516743
CC26056,ACC47622932,H5V4VUZE,2017,9,316597
CC26057,ACC476245984,ALWIMRLM,2013,4,596277
CC26058,ACC476246974,R7MQ5Q9R,2014,4,644499
CC26059,ACC476273598,NKJSXU5W,2015,6,42465
CC26060,ACC476287868,HGB99Q2A,2016,8,293113
CC26061,ACC476295788,ZMJIGFS4,2017,9,148029
CC26062,ACC476312624,J5FZYEYD,2013,10,505324
CC26063,ACC47632580,WZQG7MRD,2014,10,379886
CC26064,ACC476336358,BQMAZ65C,2015,4,162412
CC26065,ACC476472559,EUHFYQPB,2016,6,447355
CC26066,ACC476482309,EA4BXXPB,2017,9,345496
CC26067,ACC476492354,UQQZ659E,2013,9,595042
CC26068,ACC476513833,JSBFCNSF,2014,9,202407
CC26069,ACC476521084,XPH7MKLE,2015,9,176814
CC26070,ACC47654409,AYZDWSY8,2016,9,120821
CC26071,ACC476552290,DFKMFKWV,2017,9,107369
CC26072,ACC476553255,BWA59X5W,2013,9,238944
CC26073,ACC476562256,KOPP8N8T,2014,9,758157
CC26074,ACC476581010,GFIN96YE,2015,9,418456
CC26075,ACC476586109,46FTHINX,2016,10,318459
CC26076,ACC476605934,XETRDBDR,2017,8,673740
CC26077,ACC47661610,ZJASRNJL,2013,10,330638
CC26078,ACC476637373,UWAKGFXW,2014,1,538726
CC26079,ACC47665982,5TRAXHJJ,2015,4,205105
CC26080,ACC476663758,9JJQWMHA,2016,6,189639
CC26081,ACC476672048,TXWL3ZJ3,2017,4,498560
CC26082,ACC476672115,IWNUFRDJ,2013,4,3268
CC26083,ACC476672901,CCHG4SQS,2014,6,114950
CC26084,ACC47670312,TEMAN9JK,2015,1,684931
CC26085,ACC476712864,LCKMRNJH,2016,10,210444
CC26086,ACC476733319,CIPKPLRK,2017,7,100624
CC26087,ACC476778337,I3DPFHGD,2013,7,320739
CC26088,ACC476779143,KLNYMB4K,2014,10,27398
CC26089,ACC476810123,CTHKG3OG,2015,10,204288
CC26090,ACC476830269,NWIXDT7B,2016,10,423776
CC26091,ACC476830610,GW26X8PS,2017,8,361931
CC26092,ACC476872691,SFCHAQPK,2013,10,380190
CC26093,ACC476928639,4ZOUZYAE,2014,8,126027
CC26094,ACC476930936,EKDWKL6F,2015,6,179455
CC26095,ACC47694439,37ZAVTCC,2016,1,310954
CC26096,ACC476945107,DSUZFZPI,2017,4,174971
CC26097,ACC476953134,5QDSDBPY,2013,1,215061
CC26098,ACC476956967,WDWJGKAY,2014,7,365769
CC26099,ACC476965446,MXWFLMAX,2015,4,418095
CC26100,ACC476967831,U2SG9VJR,2016,4,179151
CC26101,ACC476972073,INALJDHR,2017,4,166060
CC26102,ACC476975183,NHTXXUTF,2013,8,88065
CC26103,ACC476985156,8PC7KNDJ,2014,8,201248
CC26104,ACC476988750,CVUML9NY,2015,9,48963
CC26105,ACC477006169,K8XLERXZ,2016,9,102106
CC26106,ACC477028162,DZAHV45G,2017,9,104196
CC26107,ACC477042545,CFPYQRZL,2013,9,7790
CC26108,ACC47704836,PL2HX4XG,2014,6,436411
CC26109,ACC477057406,3FCCOWBZ,2015,4,324273
CC26110,ACC477070482,NHZPGW94,2016,6,55746
CC26111,ACC477081491,JZHNJ4MZ,2017,4,9709
CC26112,ACC477091897,CVVDRDDA,2013,4,142994
CC26113,ACC477114873,DIJDKFYV,2014,4,335027
CC26114,ACC477137871,D5YJCTXZ,2015,4,225796
CC26115,ACC477140765,JJ6YDKVH,2016,8,134368
CC26116,ACC477201607,TCNYNCT4,2017,9,169632
CC26117,ACC477212503,SKZGJDUW,2013,8,509694
CC26118,ACC477242950,WE3F4MPS,2014,7,3553
CC26119,ACC477273832,GW9KPBW3,2015,7,472454
CC26120,ACC477311410,DIQANYG5,2016,7,210463
CC26121,ACC477320734,GYZXGSO4,2017,1,92777
CC26122,ACC477334888,6MWLA6TB,2013,9,526623
CC26123,ACC477348625,9PNUBG4U,2014,9,74727
CC26124,ACC477380348,BSVUHHWU,2015,9,559189
CC26125,ACC477395859,AWQNI8T9,2016,9,750614
CC26126,ACC477416178,NPZWKROM,2017,9,166877
CC26127,ACC477432575,B2SCPRC7,2013,9,115843
CC26128,ACC477440022,N8K4XAUC,2014,8,538517
CC26129,ACC477445051,F2HEKWPJ,2015,1,259730
CC26130,ACC477449726,D3M5NKMC,2016,6,57399
CC26131,ACC477457906,L57CSAUI,2017,6,12122
CC26132,ACC477487421,6BMPMVBC,2013,1,633783
CC26133,ACC477552932,UP22FVDT,2014,1,304627
CC26134,ACC477560723,MJHXQ7QA,2015,6,466545
CC26135,ACC477563389,LGX7NC9M,2016,4,190133
CC26136,ACC477569334,C4LSRIWK,2017,6,561678
CC26137,ACC477580328,ZRAJD3NV,2013,1,588278
CC26138,ACC477595843,OEXEMHWQ,2014,6,216695
CC26139,ACC4776308,QCHFSM7L,2015,4,488490
CC26140,ACC477646589,YUHJJOW6,2016,4,111720
CC26141,ACC477649419,67BJLPVR,2017,4,205656
CC26142,ACC477651344,ZXK9VU83,2013,1,56411
CC26143,ACC477680547,4FB7UFYF,2014,4,148200
CC26144,ACC477733964,BJCUGY4J,2015,6,63631
CC26145,ACC477737319,AJBDX2NJ,2016,4,689605
CC26146,ACC477751061,V5MWSBFN,2017,6,66804
CC26147,ACC477790076,DP2PURDE,2013,10,418076
CC26148,ACC477798217,ZZRWJXCW,2014,10,44859
CC26149,ACC477802551,C66RJZSV,2015,10,76627
CC26150,ACC477808198,BCJUCFVQ,2016,10,162944
CC26151,ACC477811052,GPTYYBYS,2017,10,514710
CC26152,ACC477812767,JWCWTICQ,2013,7,646893
CC26153,ACC477842640,JW9P8PMN,2014,10,100662
CC26154,ACC477854041,RR2PTVDF,2015,10,597588
CC26155,ACC47786083,NLTRJQMS,2016,8,196973
CC26156,ACC47787054,KBQCXNDQ,2017,7,140505
CC26157,ACC477874382,MWPHCTGX,2013,6,278407
CC26158,ACC477878146,D2XGXV9U,2014,1,322050
CC26159,ACC477898771,C9ADMB3T,2015,8,36841
CC26160,ACC477932798,ACIWUZNE,2016,4,197581
CC26161,ACC477976795,RUSQ4GKW,2017,1,147858
CC26162,ACC478003130,HFUMZ4BZ,2013,6,190114
CC26163,ACC478018629,45K4XPXX,2014,1,279186
CC26164,ACC478022937,QRAKKMTK,2015,7,155762
CC26165,ACC478044604,FAJFTYVU,2016,9,24434
CC26166,ACC4780466,9KBDFYD2,2017,9,13433
CC26167,ACC478047266,RXHJQK3T,2013,9,206720
CC26168,ACC478098115,6OUE2VPY,2014,6,407550
CC26169,ACC478146128,CA98PRC2,2015,1,111682
CC26170,ACC478185429,SK2R69JI,2016,4,445626
CC26171,ACC478186000,9GBJFGD3,2017,7,4351
CC26172,ACC478188395,TUADGSDK,2013,7,154527
CC26173,ACC478231151,ALY9H5XO,2014,9,550639
CC26174,ACC478253425,HSOQJFWI,2015,9,131157
CC26175,ACC478254710,JZ663QAN,2016,9,396150
CC26176,ACC478268905,L2XXX2YI,2017,10,353552
CC26177,ACC478274765,4FDGVT24,2013,9,162279
CC26178,ACC478311252,8FAFTM78,2014,9,223896
CC26179,ACC478319182,J4RKEVOR,2015,9,285817
CC26180,ACC478367869,DPBRRHIS,2016,9,80142
CC26181,ACC478400439,ZQVNMZRN,2017,8,44251
CC26182,ACC478437039,F8ZQWX7L,2013,10,108034
CC26183,ACC478467782,EA2XWPJE,2014,10,153064
CC26184,ACC478475928,GGXMFSAQ,2015,6,125172
CC26185,ACC478480855,FYUSAFAZ,2016,6,19
CC26186,ACC478482190,4WRMN8O9,2017,6,34827
CC26187,ACC478513129,XAMEQL6Z,2013,6,298395
CC26188,ACC47853442,E2245OBB,2014,1,334685
CC26189,ACC478540253,G8VQU49H,2015,1,79420
CC26190,ACC478576969,FRHBHWHB,2016,1,247551
CC26191,ACC478580490,JNJSSVTJ,2017,1,29374
CC26192,ACC478587631,KFT76XVH,2013,6,131233
CC26193,ACC47863147,KPPNRWSV,2014,6,94829
CC26194,ACC478658590,MC84REEB,2015,1,648223
CC26195,ACC478689821,K35PHRJU,2016,4,376808
CC26196,ACC478731129,ILECRDBX,2017,10,573819
CC26197,ACC478732383,JXSJZW5K,2013,10,680846
CC26198,ACC478743274,2XL5PGW5,2014,7,395770
CC26199,ACC478800341,IY9BRDEF,2015,10,212439
CC26200,ACC478824373,WDITDKMC,2016,10,646684
CC26201,ACC478837893,J6HSGRKH,2017,7,615239
CC26202,ACC478852871,OTUWMJ76,2013,7,187872
CC26203,ACC478891467,JK2VY84O,2014,7,185991
CC26204,ACC478921311,FWU8AKWP,2015,10,162640
CC26205,ACC478957743,XKHC7UKD,2016,10,244568
CC26206,ACC478966570,K7P6AUSF,2017,7,43681
CC26207,ACC478982042,9PUHCX4Z,2013,6,361627
CC26208,ACC478985677,7M8T5AFS,2014,1,125324
CC26209,ACC478992219,MPFXWKD2,2015,6,163818
CC26210,ACC478992240,RQRY9BUW,2016,1,13813
CC26211,ACC478993912,9NNUXBZB,2017,1,600039
CC26212,ACC479016689,CDHNPHGW,2013,7,189772
CC26213,ACC479050079,TDZRUNUP,2014,9,128212
CC26214,ACC479055291,2SNHYP4Q,2015,9,88179
CC26215,ACC479088165,7YBKUSSM,2016,9,239457
CC26216,ACC479094796,MLTFUQRP,2017,9,42636
CC26217,ACC47909748,NJJCKZ3R,2013,9,111492
CC26218,ACC479157838,ED2VOBJK,2014,9,135033
CC26219,ACC479168173,KYES73RL,2015,4,151050
CC26220,ACC479168831,5WTVRP5K,2016,1,502702
CC26221,ACC479209680,XEZ4IAKC,2017,4,313519
CC26222,ACC479231831,7CWKPX4Y,2013,4,412395
CC26223,ACC47925782,KKLZ3ZSY,2014,1,216885
CC26224,ACC479261114,KUQJBPJ3,2015,7,44023
CC26225,ACC479298782,P4HQCF8J,2016,10,265867
CC26226,ACC479315805,GLVXIDQA,2017,10,90839
CC26227,ACC479332432,E3TGKNYD,2013,8,565687
CC26228,ACC479337202,QHJ9MLZE,2014,10,159334
CC26229,ACC479387818,ECFPBXJG,2015,10,493354
CC26230,ACC479392145,ED32HYZP,2016,9,40926
CC26231,ACC479408451,VMMKW7B5,2017,6,290852
CC26232,ACC479434014,HXKYLORV,2013,9,128421
CC26233,ACC479479453,LXXH8JED,2014,9,229406
CC26234,ACC479483316,GVJ2V2GK,2015,9,899460
CC26235,ACC479485676,J62BWWTF,2016,9,204896
CC26236,ACC479541144,9FBMTDBY,2017,8,47975
CC26237,ACC479545487,DTGSUGDX,2013,10,30305
CC26238,ACC479560033,DWUIMM2F,2014,10,134767
CC26239,ACC479561614,QYDMXJFN,2015,5,337212
CC26240,ACC479585196,BCXAZPCU,2016,1,684494
CC26241,ACC479587102,FXUDVXNU,2017,4,951045
CC26242,ACC479619515,7PTL26HE,2013,6,127452
CC26243,ACC479622146,VMDMSG8L,2014,6,305482
CC26244,ACC479629028,T4CRGJGQ,2015,6,76627
CC26245,ACC479630761,GG9WCTL6,2016,4,64524
CC26246,ACC479634717,PEGVQD6R,2017,4,245138
CC26247,ACC479662577,DRXGE5VZ,2013,1,348327
CC26248,ACC479667775,GXCPAAPA,2014,4,599925
CC26249,ACC479700524,HZ6YCF86,2015,4,255968
CC26250,ACC479711411,9FRZ326E,2016,4,340708
CC26251,ACC479730545,NQEX47WS,2017,4,251845
CC26252,ACC479736084,GPJIXB4V,2013,1,319998
CC26253,ACC479773184,MBJHTQKJ,2014,6,1121
CC26254,ACC479789263,G2ZRM5FP,2015,4,302860
CC26255,ACC479838698,IWSVRKRP,2016,6,159695
CC26256,ACC479911698,JANASGE6,2017,6,435822
CC26257,ACC479922028,3OGXAUIQ,2013,6,253460
CC26258,ACC479947413,BSNNH34Y,2014,1,109402
CC26259,ACC479962533,7BLR4ZWL,2015,10,20938
CC26260,ACC479980408,8YWUZLNN,2016,8,319979
CC26261,ACC479999130,JYIRNBMH,2017,8,393490
CC26262,ACC480034707,D7L2NNSE,2013,8,12958
CC26263,ACC480039233,PZ6QDS86,2014,7,317908
CC26264,ACC480050521,VNGRO6UQ,2015,7,8911
CC26265,ACC480081014,SQNIHZWJ,2016,4,305976
CC26266,ACC480081318,ATXLSR3G,2017,6,262922
CC26267,ACC480090651,5NFWGMM4,2013,1,1926733
CC26268,ACC480094190,DDVPJMRV,2014,4,287774
CC26269,ACC480116342,GCPAAMB2,2015,10,55043
CC26270,ACC480121804,KO64ZTSC,2016,1,374281
CC26271,ACC480129197,4BNGMBTT,2017,6,348555
CC26272,ACC480132349,PU5WQQZF,2013,1,164844
CC26273,ACC480177803,394SRVEL,2014,4,260908
CC26274,ACC480189577,HUGEHPUJ,2015,1,257811
CC26275,ACC48019448,K3GYEPVW,2016,6,199253
CC26276,ACC48020038,JB6QSDY2,2017,10,154888
CC26277,ACC480215792,QTJ27ZEY,2013,7,203338
CC26278,ACC480226431,IUM6KNVJ,2014,9,132430
CC26279,ACC480243575,ZE65TKRF,2015,9,153425
CC26280,ACC480252872,DHSCKCWK,2016,9,381862
CC26281,ACC480301353,2WFVM4ZR,2017,9,84911
CC26282,ACC480304198,HFGMQXA4,2013,9,441864
CC26283,ACC480306707,HZZN6X8W,2014,4,657780
CC26284,ACC480330423,OUSE2CU4,2015,4,314887
CC26285,ACC480362189,GOMLMGRK,2016,1,354844
CC26286,ACC480421201,KHJQBZW8,2017,4,142329
CC26287,ACC480433854,3RKXKXR3,2013,1,152665
CC26288,ACC480496946,FHPKBBJ2,2014,1,196612
CC26289,ACC480508839,FKH7T8EH,2015,4,575282
CC26290,ACC480510967,RSYBCWFY,2016,7,355414
CC26291,ACC480521443,6B9UNXAD,2017,9,65303
CC26292,ACC480531461,DR9WVAPK,2013,8,27702
CC26293,ACC480534571,MKVDXH5B,2014,7,96425
CC26294,ACC480535198,Y5AMJQNY,2015,9,326439
CC26295,ACC480553563,MZ9DGBHG,2016,9,196023
CC26296,ACC480587593,BZFANUME,2017,9,191425
CC26297,ACC480625281,5PTVPEC2,2013,9,197809
CC26298,ACC480644776,RTNCF2NT,2014,9,180424
CC26299,ACC480661183,6XNTABAJ,2015,9,252111
CC26300,ACC480663003,K9WU4333,2016,9,93689
CC26301,ACC480664606,VN55SYHQ,2017,9,410590
CC26302,ACC480685445,XYLNXYRM,2013,9,197942
CC26303,ACC480692585,4GZGMZRS,2014,9,143450
CC26304,ACC48070290,SM34YCXM,2015,9,1475084
CC26305,ACC480761072,GWQAA2CX,2016,9,621072
CC26306,ACC480772301,EDJJ4RKE,2017,10,176434
CC26307,ACC480774859,GV6HFOGG,2013,7,157947
CC26308,ACC480780294,ICWSAFNK,2014,7,414542
CC26309,ACC480801488,RFMTWZVW,2015,1,174135
CC26310,ACC480810598,P4BVJYGJ,2016,4,77406
CC26311,ACC480824353,TFVRLYHF,2017,6,118997
CC26312,ACC480833710,7AZUFVYF,2013,6,271833
CC26313,ACC480837818,BCSKBVHE,2014,4,146414
CC26314,ACC480909392,RPMMSYGR,2015,4,117610
CC26315,ACC480946014,AEEJUYEP,2016,6,63878
CC26316,ACC480975883,SBGME4PQ,2017,1,304722
CC26317,ACC480977155,74JJXS2T,2013,6,207556
CC26318,ACC480985879,6YMHU9HJ,2014,1,1417476
CC26319,ACC480994946,HQRFO7V3,2015,8,116907
CC26320,ACC481000261,3CTJK8JE,2016,8,794086
CC26321,ACC481010325,SW2O6NYQ,2017,7,272631
CC26322,ACC481013003,D3XWPFAX,2013,10,376960
CC26323,ACC48102393,79LGSVTS,2014,10,90041
CC26324,ACC481042593,ZQVF3YKD,2015,8,137845
CC26325,ACC481056025,NBGKUIM6,2016,10,487407
CC26326,ACC48110288,8K9TNX7P,2017,4,612427
CC26327,ACC481287907,E7OSVRZT,2013,7,67070
CC26328,ACC481310031,ZZK8UU3F,2014,4,505419
CC26329,ACC481336509,55KGWBT3,2015,4,193534
CC26330,ACC481341373,NJ7Z5YUR,2016,4,1480898
CC26331,ACC481368772,NIUBLXKS,2017,1,10260
CC26332,ACC481370767,7AAGXXRJ,2013,4,112499
CC26333,ACC481381127,3RJEADTV,2014,6,150537
CC26334,ACC481390695,MYOOEREM,2015,1,1260783
CC26335,ACC481396515,8MGX68CC,2016,9,32832
CC26336,ACC48140157,3N2VPNAK,2017,9,208012
CC26337,ACC481408976,7MHQPV8D,2013,9,186276
CC26338,ACC481492121,FTDUZMDA,2014,9,194503
CC26339,ACC481503265,FUJREPN2,2015,9,20007
CC26340,ACC481503512,ZCFVA4KY,2016,1,0
CC26341,ACC481526969,EJCZ32YA,2017,4,183464
CC26342,ACC481570140,KZKVBXDC,2013,4,97470
CC26343,ACC481598967,Z7FKUHTN,2014,7,223003
CC26344,ACC48160905,X2TWS7CX,2015,10,317585
CC26345,ACC481696962,7VKZHIXE,2016,10,270826
CC26346,ACC481708386,9UPBLUCG,2017,6,1856889
CC26347,ACC481775290,WPZ9RQTJ,2013,1,42769
CC26348,ACC481782298,X7I6JBAJ,2014,9,237025
CC26349,ACC481782995,GDP9NBFG,2015,9,425315
CC26350,ACC48178612,FX8EODBU,2016,7,203642
CC26351,ACC481816346,WBNJH9TL,2017,7,170886
CC26352,ACC4818872,ZJHS49F6,2013,8,128497
CC26353,ACC48191227,3PX9BJET,2014,8,148181
CC26354,ACC481919737,T3YVM8HS,2015,6,119187
CC26355,ACC4819396,8WASSRQO,2016,4,140087
CC26356,ACC481973285,GJQNJRAA,2017,6,323836
CC26357,ACC48198622,M2T3A8EY,2013,6,104728
CC26358,ACC482018665,MJH2QJHV,2014,1,289560
CC26359,ACC482020249,F4RGOJUD,2015,6,255797
CC26360,ACC482032316,NUVX92UW,2016,4,498769
CC26361,ACC482068860,TGUGWKLK,2017,1,189867
CC26362,ACC482075790,V3CVVGPN,2013,4,431129
CC26363,ACC48209894,E3ECAMEQ,2014,4,160683
CC26364,ACC4821151,GJOJPKSU,2015,1,284449
CC26365,ACC482117322,SME2HM5X,2016,6,113620
CC26366,ACC482152942,VGVSRKNV,2017,6,554040
CC26367,ACC482169034,ZS5QETOR,2013,6,125286
CC26368,ACC482216181,KNXCMUKF,2014,4,130264
CC26369,ACC482219238,ZPNWSFJZ,2015,1,121372
CC26370,ACC482228700,EP5YFZUK,2016,1,620464
CC26371,ACC482274205,CYUHKGUG,2017,6,145958
CC26372,ACC482320102,TM3HE2IP,2013,7,43890
CC26373,ACC482327368,WUIA3E6G,2014,7,160930
CC26374,ACC482327795,BR74BNQE,2015,10,623048
CC26375,ACC482336681,9R9XLSGQ,2016,7,63327
CC26376,ACC48236431,6RLTYGBV,2017,10,261934
CC26377,ACC482387041,NEZHSUFD,2013,7,390792
CC26378,ACC48251091,8F4G69XB,2014,8,166516
CC26379,ACC48255708,NLVRMC8H,2015,7,37145
CC26380,ACC482593,SFL6NT5J,2016,8,162146
CC26381,ACC482616365,Y4ZGNW8B,2017,4,150461
CC26382,ACC482628840,BTRCAWSH,2013,6,501923
CC26383,ACC482641165,ZGEWEJ9K,2014,1,254125
CC26384,ACC482644726,HPAAF8EB,2015,4,220761
CC26385,ACC482662290,IRMAKIW8,2016,8,56715
CC26386,ACC482694495,HXBLNT2K,2017,9,565098
CC26387,ACC482719522,86S8CDW3,2013,9,172254
CC26388,ACC482795068,NVQFPZDJ,2014,9,118256
CC26389,ACC48279877,HTKLKDFX,2015,9,113943
CC26390,ACC482865483,E3OP3LDA,2016,9,589019
CC26391,ACC482871565,DRI9ANEM,2017,4,534603
CC26392,ACC482887764,JEKUT8RF,2013,6,280364
CC26393,ACC482897241,YTCEJZ5T,2014,4,4427
CC26394,ACC482903834,W7VQR4RK,2015,4,60059
CC26395,ACC482959304,JPTDRKIF,2016,1,30514
CC26396,ACC482962681,JNBBBVPJ,2017,1,101270
CC26397,ACC482978164,XBZV9R9V,2013,6,874171
CC26398,ACC482988834,6E5SVRQR,2014,4,104253
CC26399,ACC483042784,8RDVPXZ8,2015,4,89775
CC26400,ACC483103869,KJ2MVLMQ,2016,10,193458
CC26401,ACC483152690,8WJGS9YP,2017,8,629584
CC26402,ACC483259885,FPANYFRP,2013,7,156028
CC26403,ACC48336817,DGJOV68A,2014,7,125647
CC26404,ACC483407985,SHDSRKDN,2015,7,450889
CC26405,ACC483439518,U5GSKGWB,2016,9,167656
CC26406,ACC483440286,UHVTVM9S,2017,9,897921
CC26407,ACC483443539,8C7UPWQA,2013,9,125381
CC26408,ACC483458239,9IMPWPA5,2014,9,318003
CC26409,ACC483461316,8ZJ5PMNZ,2015,9,168587
CC26410,ACC483464007,HICNU8IG,2016,9,309111
CC26411,ACC483470638,JT4PC2KD,2017,9,25080
CC26412,ACC483506586,LGKYBCEP,2013,10,519270
CC26413,ACC483522534,77JQ72BH,2014,10,42845
CC26414,ACC483577260,5QHKSOJ3,2015,8,232161
CC26415,ACC483582685,WC6MBREP,2016,4,652384
CC26416,ACC483610754,MZRIHXDH,2017,1,320093
CC26417,ACC483629638,B7NOHSTT,2013,6,521949
CC26418,ACC483667269,UQRJNKDA,2014,6,179018
CC26419,ACC483712073,EKUZKKAC,2015,6,197999
CC26420,ACC483745648,PUTOSBBH,2016,6,1085831
CC26421,ACC483776658,6XSA2ACS,2017,6,198721
CC26422,ACC48378625,I3X9AEMG,2013,4,266608
CC26423,ACC483789826,DANPTC2L,2014,1,604257
CC26424,ACC483794689,FDJZHPMY,2015,6,82764
CC26425,ACC483829533,3BQAYAIE,2016,6,517237
CC26426,ACC48384050,YAPCHAM5,2017,4,813580
CC26427,ACC483889362,MJTVSHER,2013,4,181203
CC26428,ACC483904275,HNJFSGTK,2014,1,223858
CC26429,ACC483950127,394S3KLU,2015,6,94924
CC26430,ACC483950671,5H37RVM3,2016,4,535135
CC26431,ACC483978966,IRBKBRN7,2017,6,537719
CC26432,ACC483997204,PXFNMMMZ,2013,8,79116
CC26433,ACC48400394,EMZDKIKX,2014,8,73948
CC26434,ACC484006195,VJXEPSB2,2015,7,350094
CC26435,ACC484072306,H2KQYGHJ,2016,10,839819
CC26436,ACC484076671,MBHWHUWD,2017,7,414922
CC26437,ACC484119889,HDRMCL4S,2013,7,443992
CC26438,ACC4841374,JT8GSMT2,2014,7,349353
CC26439,ACC484138199,KHJPEKBF,2015,10,60021
CC26440,ACC484143579,BE4VDEXX,2016,8,25441
CC26441,ACC484169820,JZ6JOTRX,2017,1,480681
CC26442,ACC484175227,DFG6SNXN,2013,6,119738
CC26443,ACC484223590,4NOHJRWL,2014,6,748372
CC26444,ACC484244784,XJF5CECN,2015,4,642941
CC26445,ACC484314530,E6TI4SW9,2016,7,399190
CC26446,ACC484324035,KARIVMYM,2017,1,68210
CC26447,ACC484387280,HHVMJWFY,2016,4,198911
CC26448,ACC484389285,AQIG8MGZ,2017,4,800451
CC26449,ACC484418501,GUK3CMPW,2017,6,36841
CC26450,ACC484443074,G2BKPNDE,2016,4,152798
CC26451,ACC484451795,MBOOZTTR,2017,6,346598
CC26452,ACC48446621,FWTTVUIP,2013,4,616246
CC26453,ACC484494188,2KKH4DS7,2014,8,550430
CC26454,ACC484511880,SGQJTNC4,2015,9,7666747
CC26455,ACC484532936,OCCMYBEW,2016,9,962008
CC26456,ACC484543583,JHO3LW8B,2017,9,206454
CC26457,ACC484558673,9CMNKOXF,2013,6,337630
CC26458,ACC484574233,DGNRAGNS,2014,4,683392
CC26459,ACC484589268,EZZS5FTF,2015,1,366016
CC26460,ACC48461606,JHQVP56M,2016,4,518301
CC26461,ACC484636707,DDJUCIVN,2017,10,147877
CC26462,ACC48464152,V5SKLPAB,2013,7,18373
CC26463,ACC484643833,ZKYGRXGM,2014,8,360544
CC26464,ACC484658242,T554ZL2H,2015,10,666121
CC26465,ACC484679495,CB7TPGFM,2016,9,162982
CC26466,ACC484687572,I3TMASMU,2017,10,68590
CC26467,ACC484691620,55XPVZSY,2013,10,741437
CC26468,ACC48473836,LJVFXWGH,2014,8,147839
CC26469,ACC484757310,C4F7PUJP,2015,10,307287
CC26470,ACC484771044,YR6STWXR,2016,9,236626
CC26471,ACC484822526,I6SWPYYZ,2017,9,230698
CC26472,ACC484898014,7HAZW7FC,2013,9,234479
CC26473,ACC484901662,VYF2EMYD,2014,9,321442
CC26474,ACC484910767,7GCMMATA,2015,1,23902
CC26475,ACC484915524,EJBVSNHP,2016,6,107692
CC26476,ACC484927400,WLKGUGTG,2017,4,102695
CC26477,ACC484969114,9LZ36BFR,2013,4,86336
CC26478,ACC485013954,DN6WANY3,2014,1,341088
CC26479,ACC485027539,IHW6ADQE,2015,1,812193
CC26480,ACC485061954,MPVJD3CC,2016,1,166744
CC26481,ACC48507550,RIGNEV68,2017,6,114095
CC26482,ACC485080068,HP7U8ZKT,2013,1,40052
CC26483,ACC48508761,XM6J5QWU,2014,4,93917
CC26484,ACC48516222,ADDQAURQ,2015,4,799349
CC26485,ACC48516652,CAJ8JBRT,2016,1,110295
CC26486,ACC485176754,DECGQTV8,2017,4,271282
CC26487,ACC48528222,DFPVKWGD,2015,1,442966
CC26488,ACC485308769,GQ62IPMY,2016,6,118313
CC26489,ACC485323393,9HE4G4VU,2017,4,166934
CC26490,ACC485325370,EVR4DURG,2016,1,169442
CC26491,ACC485343263,BZ7WBLSA,2017,1,314754
CC26492,ACC485362543,PFXRS43Y,2017,1,417411
CC26493,ACC48536515,WP5UESLD,2013,4,127680
CC26494,ACC485374982,MBADZAQK,2014,8,304057
CC26495,ACC485441441,QH38QBII,2015,8,419919
CC26496,ACC485444040,5MK8QZM7,2016,10,30495
CC26497,ACC485451534,MT3XEDRV,2017,10,453720
CC26498,ACC485502588,XZ4RH6KD,2013,7,196308
CC26499,ACC485504883,ZPGTAK6Z,2014,7,162507
CC26500,ACC485550461,U53H5UBY,2015,7,185421
CC26501,ACC485564235,MM2WHDBK,2016,8,10241
CC26502,ACC485590862,C5TNJAZ8,2017,6,181697
CC26503,ACC485591177,AWSEKCQV,2013,6,533824
CC26504,ACC485594686,PCS6UZHW,2014,1,330638
CC26505,ACC485608013,5AHXYMOM,2015,4,257241
CC26506,ACC485616827,JNC35YZA,2016,1,285437
CC26507,ACC485621317,AISZRAVA,2017,4,149492
CC26508,ACC485638205,GTBJ36LI,2013,1,421876
CC26509,ACC485694221,MWSGARBA,2014,4,23731
CC26510,ACC485736517,UNCGYW8Q,2015,8,366111
CC26511,ACC485773354,KWU9HXHV,2016,9,37335
CC26512,ACC485792250,SP3PWBXU,2017,9,60344
CC26513,ACC485806217,RDZNJSPI,2013,9,326857
CC26514,ACC485824430,3YSQANNB,2014,9,408082
CC26515,ACC485866565,4DFTYA7X,2013,9,172140
CC26516,ACC485874016,HMAASRWR,2014,9,79686
CC26517,ACC485874815,JSGYFRZP,2015,9,384750
CC26518,ACC485878476,LPPAQDGM,2016,9,130017
CC26519,ACC485914194,TGYWC6CK,2017,9,202787
CC26520,ACC485921683,JKHXVWCQ,2013,6,529568
CC26521,ACC4859445,HLMUOGQB,2014,6,489953
