Credit_Card_ID,Account_No,net_yearly_income,yearly_debt_payments,credit_limit,avg_percentage_credit_card_limit_used_2018,avg_percentage_credit_card_limit_used_2019,avg_percentage_credit_card_limit_used_2020,Exp_year,Exp_month
C3229617,ACC271337241,132957.06,15094.4,16074.74,0.75,1.04,NA,2022,5
C4989358,ACC27137569,72402.65,11427.81,16885.04,0.61,0.68,0.78,2021,5
C5735842,ACC271398468,189210.83,31538.08,32068.38,0.63,0.4,0.59,2022,2
C1326478,ACC271465767,278748.82,15947.67,39916.67,0.51,0.58,0.83,2022,6
C6032572,ACC271466116,81444.43,18969.84,13508.41,0.66,0.7,0.86,2021,9
C3633775,ACC271471625,347167.19,28482.86,82321.27,0.48,0.92,0.41,2021,9
C1027923,ACC271490148,81799.75,23448.22,19878.8,0.68,NA,0.5,2022,7
C7834339,ACC27160144,192487.89,38829.33,23717.52,0.63,0.51,0.56,2021,7
C8232982,ACC27161597,150248.43,46670.47,42705.07,0.62,0.46,NA,2022,7
C6142764,ACC271658814,159641.45,37502.32,17934.53,0.92,0.7,0.93,2021,7
C2032857,ACC271711815,320459.55,35869.79,105237.55,0.63,0.99,NA,2021,4
C5514351,ACC271719882,176717.43,45863.39,44436.69,0.89,0.89,0.92,2021,4
C7319628,ACC271763187,131393.64,26069.78,16271.52,0.71,0.77,0.67,2021,1
C8930529,ACC27177864,239568.5,53327.13,50577.33,0.91,0.68,0.31,2021,6
C1638271,ACC271813497,186896.39,33970.67,66318.11,NA,0.72,0.82,2021,4
C2242821,ACC271844398,119788.19,41069.14,33424.79,0.84,0.59,0.83,2021,6
C2220671,ACC27187371,100364,37768.88,36324.07,NA,0.57,0.75,2022,4
C5810270,ACC271909986,181544.81,65307.91,22651.26,0.76,NA,0.81,2021,4
C2730290,ACC271941284,169550.23,40892.41,62357.83,0.6,0.76,1,2022,6
C3753688,ACC271941626,206907.23,67507.52,27487.52,0.76,0.82,0.64,2021,6
C2334225,ACC271977889,246984.46,25785.84,31770.4,0.23,0.75,0.89,2021,4
C8956248,ACC271978675,108067.04,31340.13,13479.25,0.65,0.9,0.74,2022,6
C4427778,ACC27198358,448177.85,66982.4,92732.36,0.58,0.7,0.66,2022,6
C1924847,ACC272039796,296414.07,36531.16,71753.79,0.82,0.5,0.54,2022,6
C1441125,ACC272070419,167503.93,34977.6,27674.82,0.8,0.6,0.94,2021,1
C3453050,ACC272082970,165054.44,37647.82,40847.49,0.81,NA,NA,2022,1
C8354954,ACC272120403,144054.23,8572.85,58121.94,1,0.51,0.63,2021,10
C8640727,ACC27215190,152816.08,12348.68,39323.09,0.84,0.97,NA,2021,8
C4898659,ACC272166548,154522.47,27282.11,39404.25,0.92,0.44,0.85,2021,7
C7811873,ACC272180716,172602.05,20403.87,34562.99,0.69,0.98,1.07,2021,10
C3430324,ACC272182047,197111.52,39507.57,32913.9,0.55,0.56,0.67,2022,6
C5010014,ACC272185520,433020.64,114981.51,89603.7,0.96,0.82,NA,2022,1
C8124322,ACC272193338,262988.7,37181.56,32366.04,0.76,NA,0.81,2021,6
C5123754,ACC272194260,193892.51,21205,35959.97,0.43,0.85,0.64,2021,6
C4024632,ACC272216347,130780.58,14563.09,31939.23,0.55,0.74,0.79,2022,7
C4360269,ACC272219168,316575.97,60617.92,108149.61,0.65,0.61,1.01,2021,10
C6314670,ACC27223108,197669.11,31196.91,38208.26,0.92,1.01,0.82,2021,7
C6014275,ACC272247518,133908.16,28614.35,46525.49,0.9,0.62,0.99,2022,4
C8114514,ACC272248258,164416.27,32071.31,18904.78,0.51,0.67,0.97,2021,1
C6217850,ACC272271481,115498.11,11055.45,26675.62,0.95,0.37,0.53,2021,4
C8213129,ACC272338827,216919.33,25055.73,30776.88,0.67,0.54,0.8,2022,1
C5819644,ACC272339053,130104.02,8929.72,31884.17,0.7,0.48,0.63,2022,9
C4635252,ACC27238515,284706.6,70656.14,49768.25,0.89,0.69,0.83,2022,9
C4930023,ACC272475735,205010.27,30677.05,26508.81,0.7,0.78,NA,2021,9
C8119672,ACC272586202,54591.92,8121.3,10191.48,0.57,0.67,NA,2021,9
C2736135,ACC272593749,106916.22,9850.92,16545.88,1.02,0.62,0.84,2022,9
C8312957,ACC272597345,276020.59,42875.94,35733.89,0.61,0.56,0.51,2021,9
C7233185,ACC272603046,189371.34,15931.04,32492,0.5,0.63,NA,2021,4
C8728885,ACC272623577,245325.51,48620.07,94237.77,0.37,0.28,0.95,2021,1
C6915974,ACC272644733,188725.9,24208.53,46996.4,0.96,0.47,0.82,2022,4
C3425749,ACC272644938,199735.19,16665.42,48917.85,0.65,0.97,NA,2021,4
C2838475,ACC272690864,151096.47,24940.22,52940.99,0.95,0.82,0.73,2021,1
C6221147,ACC272713759,149703.81,16772.9,35465.44,0.55,NA,NA,2021,4
C8833029,ACC272721172,157063.2,13588.48,33236.87,NA,0.79,0.94,2022,1
C7722843,ACC272741818,217805.73,53856.79,49256.1,0.38,0.64,0.57,2021,1
C2425468,ACC272750735,99546.85,37487.75,20570.91,0.78,0.79,0.54,2021,4
C5718279,ACC272752628,333421.12,25622.28,114556.17,0.68,0.68,0.84,2022,4
C1021518,ACC272755216,360642.23,72767.72,53515.69,0.79,0.92,0.95,2021,1
C7541341,ACC272781566,54440.27,14087.31,10007.77,1.01,0.74,NA,2021,1
C4918966,ACC272813157,152356.86,36160.12,24300.2,0.35,0.49,0.59,2021,8
C8839665,ACC272819235,151473.45,23107.3,43276.22,0.35,0.84,0.75,2021,8
C6016529,ACC272826186,86772.88,30921.37,9231.14,NA,0.97,0.87,2021,8
C3414019,ACC27283711,172938.88,38831.96,28943.48,0.65,0.97,0.53,2021,7
C6297362,ACC272868587,151628.9,31727.75,29186.7,0.21,0.76,0.99,2021,8
C2181321,ACC272880964,259139.66,43371.83,31428.31,0.71,1,0.78,2021,10
C5332659,ACC272918724,174249.52,23690.87,62977.88,0.79,0.39,0.8,2022,7
C5521672,ACC27292111,176879.94,24144.7,39776.05,0.87,0.65,0.72,2021,9
C2020640,ACC272921345,205496.96,34937.12,33354.76,0.53,0.84,NA,2021,9
C4914246,ACC272948911,533685.55,65476.2,153268.06,0.48,0.19,0.89,2021,9
C3428151,ACC272992304,139295.73,25557.55,32715.7,NA,0.78,0.71,2022,9
C4041648,ACC27300257,272127.69,61093.6,35398.69,0.67,0.52,NA,2022,9
C6672962,ACC273050916,183490.74,35168.3,41450.4,0.54,0.39,0.85,2021,6
C3875325,ACC273060167,330913.28,39049.16,95209.87,0.54,1.03,1.09,2021,9
C5019988,ACC27309672,282493.18,60049.74,87792.96,0.87,0.93,0.96,2022,9
C6093960,ACC273119760,172839.79,34551.33,41772.23,0.57,0.73,0.77,2022,9
C4211292,ACC273187877,226163.72,16146.57,71585.64,0.7,0.88,0.33,2021,9
C7820225,ACC273244886,105968.5,31026.22,28562.92,0.9,0.74,0.62,2022,9
C8629435,ACC2733052,292199.41,27469.45,72744.11,0.85,0.56,0.59,2021,9
C6215654,ACC273330657,149394.5,31060.65,55053.52,0.67,0.7,0.86,2022,9
C8380582,ACC273334661,82832.82,29212.3,11381.57,0.68,0.54,0.8,2022,8
C5425239,ACC27333577,106669.82,38172.91,26125.26,0.64,0.86,0.55,2022,10
C1313125,ACC273368606,105444.28,32935.77,26676,0.65,0.34,0.64,2021,8
C3514046,ACC273369595,465982.32,110742.01,139928.68,NA,0.5,0.79,2021,8
C3424347,ACC273375712,268822.81,41738.15,84661.51,0.66,0.55,NA,2021,8
C2214085,ACC273419370,210361.68,16919.44,28733.18,NA,0.5,0.98,2022,8
C1612620,ACC273430303,85714.55,13974.17,20926.17,0.56,0.54,0.67,2021,4
C8026441,ACC273450655,232890.95,26249.06,36756.8,0.91,0.68,0.69,2022,1
C5029213,ACC273464744,281415.04,32502.06,86998.28,0.91,0.7,NA,2021,1
C8620268,ACC273495747,342372.39,29837.85,66535.03,0.74,0.64,0.93,2021,4
C8113390,ACC27352355,138739.49,15713.86,27667.39,0.48,0.45,1.06,2022,1
C7113057,ACC273547487,571833.02,59042.13,78120.45,0.57,0.86,0.81,2021,6
C5914761,ACC273548138,72583.1,8084.8,18185.21,NA,0.78,0.49,2021,4
C5584340,ACC273561314,160736.24,26359,57816.71,0.99,0.82,0.66,2021,4
C4236451,ACC273567043,70399.76,7601.26,21364.68,1.09,0.95,0.57,2021,4
C4419013,ACC273587824,80205.46,17461.59,19452.34,0.78,0.78,0.78,2021,1
C5129489,ACC273596129,218289.53,31359.82,42854.03,NA,0.58,0.91,2021,8
C2410019,ACC273598069,122186.87,15500.94,15245.64,0.73,0.82,0.79,2021,7
C3430861,ACC273636582,310561.98,28088.34,52889.18,0.84,0.54,1.08,2021,10
C6333215,ACC273657155,198416.61,44741.08,32129.35,NA,0.58,0.78,2021,8
C4735613,ACC273670425,171595.96,43089.28,56310.31,1.02,0.92,0.72,2021,7
C6829845,ACC273681864,273476.46,38100.9,47902.53,0.67,0.95,0.89,2021,7
C6936013,ACC273717726,144629.23,15820.45,19284.2,0.73,0.47,0.82,2021,10
C2242580,ACC273750277,232279.68,33801.74,48483.18,NA,0.9,0.5,2021,10
C7624660,ACC273756663,256333.29,23274.67,27305.4,0.77,0.69,0.6,2022,6
C1221746,ACC273761409,193653.73,25404.82,21893.25,0.56,0.74,0.59,2021,10
C8811655,ACC273808994,208415.37,8060.05,35804.45,1.02,0.68,0.62,2021,10
C2617572,ACC273809817,180254.57,20950.95,46585.61,0.57,0.63,0.23,2021,1
C7434422,ACC273842646,290044.95,36226.8,38476.98,0.65,0.69,NA,2021,1
C8541021,ACC273847682,53104.85,7765.07,16256.64,0.61,1.05,0.59,2022,1
C7068722,ACC273852987,197732.38,22695.77,33203.87,0.93,0.73,0.52,2021,6
C3732052,ACC273909582,123150.28,28252.45,20900.18,1.06,0.73,0.77,2022,1
C5412122,ACC273937620,462738.62,62706.15,64227.3,0.77,0.61,0.8,2022,10
C4728532,ACC273971466,57459.07,9983.39,6929.31,0.69,0.76,0.88,2022,8
C7374528,ACC273994506,132482.5,31477.49,28279.55,0.67,0.64,0.9,2022,10
C8613390,ACC274020044,230834.57,65243.68,28680.48,0.57,0.62,0.67,2021,9
C4877731,ACC274028531,154590.37,25318.06,51653.96,NA,0.66,0.81,2021,9
C5529440,ACC274034546,249811.91,49185.24,81775.22,0.85,0.56,0.4,2022,9
C5615640,ACC274044193,347580.18,31562.63,72810.16,0.77,1.09,0.7,2021,9
C5212452,ACC274047201,195208.3,29748.19,41045.36,0.84,NA,0.73,2022,4
C4529857,ACC274078500,174510.99,26467.34,31587.23,0.85,0.89,0.32,2021,4
C6223471,ACC274108428,133364.79,10279.14,41565.49,NA,0.81,0.91,2021,4
C7113528,ACC274127492,191078.95,18577.72,33887.95,0.61,0.68,0.64,2021,4
C7157825,ACC274151197,116814.56,45560.35,13685.47,0.85,0.59,0.87,2021,6
C7919957,ACC274211866,120410.94,23112.19,29884.32,1.03,NA,0.8,2021,6
C4522236,ACC274229482,175020.32,53889.81,51971.43,0.86,0.62,0.56,2021,8
C8127353,ACC274256011,91238.44,13821.44,16550.73,0.88,0.75,0.86,2021,7
C6136112,ACC274256253,143674.24,18319.33,19746.42,0.61,0.59,0.65,2022,8
C3718286,ACC274274773,122045.86,22506.96,25594.18,0.46,0.82,1.04,2021,7
C8927646,ACC274280225,255430.17,43633.22,69661.46,0.35,1.01,0.96,2021,10
C3328463,ACC27429873,375297.66,48131.01,122555.4,0.87,0.44,0.92,2022,8
C2738126,ACC274308212,186118.47,17902.81,27909.84,0.73,1.07,0.85,2022,8
C5631450,ACC274320387,192844.54,22649.92,36932.89,1.07,0.37,0.73,2021,9
C6030464,ACC274354712,137238.5,10490.14,47080.99,NA,0.61,0.81,2021,9
C2512564,ACC274356761,84054.31,11033.89,14543.79,0.54,1.02,0.69,2021,9
C6633776,ACC274388872,118711.89,29543.41,39765.98,0.79,0.79,0.76,2022,9
C6826139,ACC274416774,218692.65,26054.54,53684.36,0.9,0.66,0.66,2021,9
C8512655,ACC274434754,189403.18,48787.08,56996.31,0.8,0.83,0.55,2022,9
C8131352,ACC274451598,145681.97,31751.82,27515.62,0.58,0.69,0.52,2021,9
C7894429,ACC274462927,145778.69,12272.7,30368.94,0.77,0.62,0.9,2021,9
C7263931,ACC274467142,55479.04,20054.31,20304.9,0.79,0.42,0.69,2021,9
C1918445,ACC274570279,157019.87,66699.67,39700.12,0.63,0.87,1.03,2021,9
C1212091,ACC274616756,146644.84,17690.79,35865.21,0.87,0.32,0.58,2021,9
C6184818,ACC27467318,181916.95,25554.74,24199.83,0.77,1.01,0.26,2021,9
C8871826,ACC274685854,502525.96,43942.91,117519.56,0.72,0.6,0.41,2021,9
C6122079,ACC274706894,175304.73,24195.37,41018.27,0.4,0.82,0.63,2021,9
C2435187,ACC274729480,84718.15,30370.24,18372.52,0.51,0.73,0.88,2022,9
C1925454,ACC27473483,123001.17,20585.57,15377.55,0.86,0.57,0.39,2021,9
C5796817,ACC274763117,134316.1,29209.43,31361.98,0.73,0.79,0.47,2021,9
C6965941,ACC274840687,107107.41,23324.07,12466.6,0.63,0.76,0.7,2021,7
C5614726,ACC274859029,130595.8,33593.43,26667.2,1,0.46,0.84,2021,7
C4137142,ACC274887931,172104.76,10242.04,38793.01,0.97,0.92,0.83,2021,7
C6216149,ACC274932956,306719.28,48726.63,107272.45,0.74,0.68,0.72,2021,8
C8032328,ACC274963424,173598.96,46590.44,56772.72,0.84,NA,0.89,2021,8
C7814484,ACC274971429,343136.58,28183.89,52206.54,0.77,0.93,0.6,2021,7
C4921232,ACC274976319,194966.06,31708.69,32716.72,0.68,0.84,0.53,2021,8
C6939755,ACC27502844,107750.77,15367.29,18126.46,1.04,0.72,NA,2021,9
C3920022,ACC275077669,109244.86,29685.21,24345.81,0.71,1.03,0.54,2022,6
C8730146,ACC275099111,221503.37,33753.52,33629.74,0.66,0.46,0.81,2021,1
C4214630,ACC275172044,163353.09,28795.75,43409.51,0.77,0.7,0.43,2021,6
C7591865,ACC275195115,148103.47,18717.68,18928.64,0.47,0.55,0.85,2021,6
C4511527,ACC275217806,164856.24,30225.06,41398.01,NA,0.6,0.75,2022,6
C6138830,ACC275258693,76279.03,40368.27,15364.18,0.63,0.59,NA,2021,6
C7558472,ACC275264968,95079.72,4448.33,18954.92,0.97,0.44,0.57,2021,1
C6035715,ACC275298801,345533.62,31155.16,119587.05,0.67,0.6,NA,2021,1
C3136722,ACC275308065,157296.02,26486.51,33669.29,0.85,0.66,0.86,2022,6
C7266953,ACC275316106,488296.92,32881.1,118516.93,0.52,0.33,0.96,2022,1
C3030146,ACC275321939,158210.41,29729.67,43036.92,1.01,0.74,0.91,2022,1
C2335022,ACC27532918,215146.54,39042.95,65197.57,0.41,0.58,0.55,2021,4
C5238561,ACC275418025,306168.55,35548.34,66973.65,0.51,0.46,0.66,2021,1
C8238181,ACC275458859,165550.59,29246.11,40322.99,0.8,0.82,0.52,2022,4
C2968213,ACC275472248,231089.57,19376.72,47919.82,0.6,0.47,1.09,2021,4
C6042518,ACC275482973,288553.41,35424.15,39381.55,1.08,0.58,0.39,2022,1
C8340155,ACC275505677,393266.98,46178.29,87517.74,NA,0.85,0.58,2022,6
C7686769,ACC275509034,216892.11,54873.97,37919.84,1,0.44,0.91,2021,10
C2641366,ACC275565970,249759.96,50027.42,69384.62,0.57,NA,0.78,2021,10
C8810470,ACC275594134,110723.43,24973.74,17408.26,0.74,0.6,0.86,2021,10
C2421842,ACC275599008,49522.11,18332.98,8413.8,0.86,0.63,1,2021,10
C3516352,ACC27561015,95867.52,14485.71,15654.1,0.75,0.79,0.56,2021,7
C3512133,ACC275675608,130177.05,43128.4,19735.78,0.86,0.6,0.72,2021,7
C6120838,ACC275715486,192828.11,27915.52,26031.52,0.82,0.66,0.81,2021,10
C2640354,ACC275738166,128098.15,15580.9,26203.97,0.76,0.74,0.74,2021,8
C4592617,ACC275771220,175407.98,25476.91,29127.57,1.03,0.8,0.84,2021,7
C1139753,ACC275773341,261327.06,15049.8,60448.94,0.56,0.5,0.95,2021,8
C2322767,ACC275804462,79590.68,11033.98,10912.71,0.37,0.95,NA,2021,10
C6438424,ACC275839018,241755.93,46506.23,64790.6,NA,0.63,0.48,2021,8
C5539628,ACC275862817,182167.74,35502.51,42840.63,0.64,0.29,1.07,2021,10
C7637654,ACC275867345,121897.91,50322.68,24022.11,NA,0.7,0.99,2021,7
C4414971,ACC275888868,365223.14,44222.67,90520.33,0.64,0.82,0.7,2022,10
C3230663,ACC275908406,62074.85,20425.4,12373.53,0.79,0.52,0.96,2021,7
C3939768,ACC275940167,184328.32,38451.39,47307.3,0.76,0.45,0.63,2021,4
C6734123,ACC27597375,105293.12,17727.5,13992.8,0.62,0.77,0.41,2022,6
C6430176,ACC276014096,286534.62,47341.52,78783.3,0.77,0.74,0.71,2021,1
C2139863,ACC276014193,193901.37,54731.7,49269.28,0.69,0.63,0.8,2021,6
C1518014,ACC276022645,187936.45,42033.28,64767.84,0.32,1.08,0.94,2022,10
C1438560,ACC2760493,229708.36,17815.1,44205.42,0.52,0.73,0.84,2021,8
C6817937,ACC276054572,146012.8,51444.93,57443.4,0.51,0.83,0.72,2022,4
C7419382,ACC276080433,456302.58,56222.05,128350.83,0.61,0.81,0.69,2021,6
C5576371,ACC276098547,56752.69,33597.02,11519.11,0.58,NA,1.03,2022,4
C7935712,ACC276107569,164836.65,10387.19,31167.41,0.82,0.5,0.66,2021,4
C8311216,ACC276111231,239746.54,43117.03,48845,0.96,0.6,0.45,2021,8
C1630786,ACC276176809,124690.35,17005.52,33703.01,NA,1.03,0.67,2021,10
C1240354,ACC276191661,103975.35,24431.6,15979.6,0.66,0.75,0.74,2021,9
C6933491,ACC276198260,192721.71,40142.59,53895.15,0.44,NA,0.71,2021,9
C6128083,ACC276226391,147381.71,20966.05,47375.55,0.94,0.72,0.32,2022,9
C7011644,ACC276266960,195964.82,12233.82,27439.43,0.9,0.66,0.73,2021,9
C7626054,ACC276273063,233375.2,42720.68,48668.45,0.57,0.49,0.82,2021,9
C7762358,ACC276298007,215611.14,21893.71,24558.67,0.47,0.81,0.66,2022,9
C4639023,ACC276351880,96797.2,26342.4,21408.95,0.71,0.43,0.84,2021,9
C7287851,ACC276360358,667640.97,21162.3,164705.56,0.79,0.99,0.96,2021,9
C6533062,ACC27637057,142410.62,26689.11,19149.67,0.89,0.49,0.4,2021,9
C6224367,ACC27642959,218728.21,24034.38,52127.69,0.92,0.89,0.98,2021,4
C4435147,ACC276440148,143128.52,20191.69,29115.25,0.79,0.76,NA,2021,4
C1312216,ACC27644951,221885.11,47665.81,45001.17,NA,0.53,0.77,2021,1
C2432761,ACC276456166,87405.05,15236.22,9537.96,0.9,0.58,0.77,2021,6
C9033288,ACC276480540,87500.49,13530.25,16420.08,0.61,0.68,0.52,2021,4
C3928114,ACC276499371,169798.19,52924.16,48601.37,0.76,0.64,0.69,2021,4
C3051990,ACC276532663,160691.78,21256.95,48313.34,0.91,0.62,0.64,2022,4
C1769484,ACC276586339,101983.79,7755.22,37335.97,0.88,0.68,0.36,2021,4
C2021148,ACC276590494,207360.49,45239.63,65473.19,0.54,0.66,0.58,2021,4
C6140041,ACC276591857,146484.35,16925.57,33971.23,0.84,0.92,0.79,2021,1
C7219741,ACC276609570,327338.8,29330.06,37652.91,0.55,0.77,0.73,2022,1
C3217932,ACC276641983,270871.79,7360.43,41215.14,0.36,0.94,0.86,2022,8
C4367267,ACC276652854,134161.41,24824.01,15995.73,0.97,NA,0.29,2021,7
C1041552,ACC276671301,195187.55,42342.37,29080.57,0.54,0.88,0.95,2021,8
C7569253,ACC276678245,130222.13,19533.56,22805.54,0.46,0.75,0.9,2021,9
C8927983,ACC276708566,364667.29,54408.88,94286.8,0.9,0.64,0.44,2022,9
C3128773,ACC276736845,229895.54,35912.81,75335.28,0.76,0.87,0.81,2021,9
C4728142,ACC276750388,156059.28,51038.08,51184.09,1.03,0.45,0.54,2022,9
C7846080,ACC276770775,215723.77,27051.89,72350.67,0.45,0.57,0.48,2022,9
C2063634,ACC276774409,123941.69,33045.53,35920.86,0.84,0.96,0.5,2021,9
C1214221,ACC276822556,377845.96,70693.21,93046.85,0.77,1.06,0.84,2022,9
C8816521,ACC276827808,337669.34,62947.39,94508.91,0.63,0.75,0.83,2021,9
C7819273,ACC276874958,174296,19450.24,21277.37,0.91,0.48,0.68,2021,9
C1835575,ACC276894303,141263.37,18593.32,40324,0.87,0.97,0.74,2021,7
C1213881,ACC276903458,402085.44,75729.8,131614.64,0.46,0.47,0.75,2021,8
C4329859,ACC276908674,292044.75,53957.25,35559.13,0.49,0.92,0.29,2021,7
C3212618,ACC27691081,237423.33,37736.13,36830.86,0.69,0.66,0.82,2022,8
C3524976,ACC276963393,203733.35,29308.12,60516.25,0.75,0.57,1.06,2022,10
C7131450,ACC276999014,102322.01,17484.73,13283.29,0.49,0.56,0.78,2021,8
C8340225,ACC27701883,124244.63,12368.72,29602.8,0.67,0.56,0.52,2022,7
C6936916,ACC277054934,140336.27,45995.37,16486.44,0.69,0.92,0.68,2022,6
C6117247,ACC277077854,229288.56,33405.11,45611.54,1,0.81,0.79,2021,6
C7627957,ACC277096605,206758.72,13889.09,77527.17,0.74,0.73,0.77,2021,1
C1032879,ACC277110119,91510.01,33455.99,11730.39,0.52,NA,1.02,2021,4
C7988227,ACC277123268,129079.79,8044.83,29699.14,0.63,0.64,0.9,2021,1
C2714384,ACC27715839,184100.22,11591.81,22615.53,0.84,0.99,NA,2022,4
C8256792,ACC277175016,290972.03,40311.18,61941.6,0.55,0.47,0.68,2022,4
C6477367,ACC277186734,216812.03,50789.09,35182.2,0.58,0.85,0.92,2022,1
C2624811,ACC277187183,393892.9,42738.28,76413.63,0.91,0.94,0.74,2021,4
C3354111,ACC277196231,84136.56,20204.62,15317.73,1,0.91,0.52,2021,4
C4612078,ACC27734949,393545.15,62652.54,66163.49,0.84,0.8,0.91,2021,1
C1634027,ACC277353097,145869.37,17470.08,25076.57,0.38,0.68,0.76,2021,4
C6826875,ACC277365637,129161.4,58354.17,29549.4,0.42,0.8,0.65,2022,1
C3735535,ACC277368325,142327.79,33060.26,43331.9,0.78,0.61,0.94,2022,4
C6018337,ACC277454520,128916.99,26918.35,31290.36,0.65,0.6,0.64,2021,6
C6812021,ACC277471941,416828.17,30633.9,83860.13,NA,1.04,0.75,2022,1
C1812232,ACC277505259,292685.71,35887.24,48411.64,0.81,0.74,0.77,2021,1
C7098978,ACC277535933,255035.11,29351.46,32884.47,0.72,0.68,0.66,2022,10
C6021457,ACC277558606,142753.84,33134.69,32376.27,0.64,0.52,0.76,2021,4
C6335436,ACC277571326,170783.32,25568.64,30787.76,0.83,0.83,0.82,2022,7
C5225942,ACC277619353,97662.72,34322.99,28229.08,0.57,1.02,0.56,2021,8
C5412524,ACC277635389,169081.51,19056.45,67292.95,0.68,0.84,1.04,2021,10
C4919274,ACC277646726,196036.1,22151.31,35391.24,0.75,0.56,0.3,2021,8
C7937487,ACC277652094,148389.51,9930.97,30133.67,0.63,0.22,0.69,2021,10
C1723247,ACC277665319,199089.64,37950.98,23860.04,0.87,0.84,1.03,2022,7
C3139054,ACC277671363,311297.63,52770.26,48389.24,0.6,NA,0.44,2022,7
C8618148,ACC277702940,454040.28,38633.98,83828.6,NA,0.73,0.7,2021,6
C4727870,ACC277707631,389257.28,36153.15,99363.41,0.45,0.85,0.67,2021,6
C9067184,ACC277715504,137499.16,41659.89,23288.7,0.52,0.68,0.89,2021,4
C2231875,ACC277716285,152700.24,24985.33,54378.17,0.65,0.76,0.57,2021,6
C5428047,ACC277724757,120799.17,50125.87,35020.89,1.02,1.01,0.62,2022,4
C1640751,ACC277725453,60854.08,37874,19595.12,1.04,0.85,0.8,2022,4
C3823817,ACC277729193,165533.54,25767.06,51114.17,0.81,0.86,0.66,2021,6
C5622717,ACC277743214,139385.86,29267.99,53188.77,NA,0.48,0.85,2022,8
C5140842,ACC27774326,417745.94,29279.7,131944.32,0.53,0.58,0.64,2021,8
C7238583,ACC277759054,178103.13,71965.49,39348.19,0.96,0.61,0.27,2022,7
C3536662,ACC277774279,174578.51,55760,35382.7,0.48,0.68,0.83,2021,9
C8013042,ACC277794511,247401.51,40060.64,34655.2,0.74,0.49,0.76,2022,9
C5511125,ACC27780371,104959.23,23516.25,32178.49,0.65,0.54,0.61,2021,9
C6234974,ACC277808366,130879.47,32742.62,14242.65,0.71,0.84,NA,2021,9
C1629285,ACC277811987,80879.92,15044.94,12724.29,0.74,0.86,0.81,2021,9
C2411091,ACC277821718,335542.81,45265.91,59550.14,0.52,0.61,0.94,2022,9
C6894861,ACC277860021,349571.22,98653.33,58277.1,0.65,0.87,0.93,2021,9
C7188832,ACC277888688,124717.79,12886.83,16170.4,0.74,0.52,0.97,2022,6
C2810820,ACC277909492,252396.28,25833.68,54616.38,0.55,0.78,0.91,2022,4
C8932170,ACC27791481,344985.37,33777.55,114160.87,0.83,0.58,0.75,2021,1
C5412854,ACC277925755,204532.08,32609.4,65861.35,0.6,0.65,0.66,2021,4
C5323747,ACC277933289,272544.58,12594.18,44271.98,1,0.5,0.23,2021,1
C6919455,ACC277935119,99121.71,17385.27,19780.27,0.8,0.91,0.73,2022,1
C1117447,ACC277948763,240336.62,32434.01,38128.24,0.65,0.23,0.74,2021,1
C5414780,ACC277991560,150854.52,13344.38,56317.78,0.78,0.74,0.73,2021,8
C6239175,ACC277995911,56515.86,5625.69,16784.93,0.87,0.91,0.65,2022,10
C8033868,ACC278007823,203342.21,66438.86,39110.28,0.91,0.79,0.89,2021,7
C6023473,ACC278086354,231543.89,39206.9,50741.93,0.63,0.28,0.44,2021,10
C3317447,ACC278094494,150212.12,41072.18,19578.6,NA,0.61,0.98,2021,7
C4020133,ACC278106719,541141.56,47098.73,89621.09,0.42,0.66,0.75,2021,9
C6515329,ACC278145084,120783.2,32145.71,40328.59,NA,0.87,0.94,2022,9
C5038075,ACC278157529,170309.15,56217.64,20178.59,0.97,0.9,0.73,2021,9
C6713756,ACC27815961,516512.45,40987.04,107610.56,0.42,0.86,0.81,2021,9
C1041067,ACC278167321,57023.28,22136.19,12077.9,0.73,0.51,0.68,2022,9
C5590051,ACC278175892,149669.44,25511.01,33098.49,0.84,0.52,0.92,2021,9
C6218450,ACC27818485,180192.65,33020.06,33735.08,0.92,0.74,0.66,2022,9
C4035358,ACC278240333,238192.02,33447.6,32109.79,0.46,0.62,0.81,2022,4
C5416367,ACC278247997,217790.71,33415.81,35538.23,0.38,0.79,0.47,2022,6
C7221652,ACC278253793,203759.09,24029.32,68123.5,0.82,0.95,0.29,2022,6
C8918692,ACC278262269,145446.84,23938.07,32797.07,0.65,0.64,0.59,2021,6
C1123185,ACC278288321,195541.63,69799.88,75783.42,0.99,0.76,NA,2021,6
C3913232,ACC278293515,451003.12,70336.27,89482.9,0.5,0.7,1.07,2021,6
C1520414,ACC278306217,134145.74,30153.67,45315.39,0.83,0.98,0.46,2021,6
C3240570,ACC2783628,261450.44,39793.74,80934.36,NA,0.59,NA,2021,1
C2525264,ACC27836355,152603.47,35627.91,42231.27,0.93,0.59,0.66,2021,1
